Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [133] CL_CreateCmd         [1280] GetBotLibAPI         [1108] S_AL_BufferUnload (snd_openal.c)
 [125] CL_CreateNewCommands  [791] GetClientState (cl_ui.c) [593] S_AL_BufferUse (snd_openal.c)
  [46] CL_DeltaEntity        [830] GetConfigString (cl_ui.c) [795] S_AL_BufferUseDefault (snd_openal.c)
 [598] CL_Disconnect         [518] GetNoiseValue (tr_noise.c) [644] S_AL_CheckInput (snd_openal.c)
 [883] CL_Disconnect_f       [657] GetRefAPI (tr_init.c) [985] S_AL_ClearError (snd_openal.c)
 [171] CL_DownloadsComplete  [764] GfxInfo_f (tr_init.c) [365] S_AL_ClearLoopingSounds (snd_openal.c)
 [322] CL_FinishMove         [421] GlobalVectorToLocal (tr_shade_calc.c) [1192] S_AL_ClearSoundBuffer (snd_openal.c)
 [279] CL_FirstSnapshot      [341] Hex (vm_x86.c)       [1230] S_AL_CloseMusicFiles (snd_openal.c)
 [178] CL_FlushMemory        [195] Huff_Compress         [542] S_AL_DisableSounds (snd_openal.c)
 [909] CL_ForwardCommandToServer [1281] Huff_Init       [1102] S_AL_Format (snd_openal.c)
 [895] CL_ForwardToServer_f  [525] Huff_Receive          [905] S_AL_FreeStreamChannel (snd_openal.c)
   [3] CL_Frame              [334] Huff_addRef           [517] S_AL_Gain (snd_openal.c)
 [414] CL_GameCommand        [186] Huff_getBit          [1109] S_AL_GenBuffers (snd_openal.c)
 [834] CL_GenerateQKey (cl_main.c) [42] Huff_offsetReceive [911] S_AL_HearingThroughEntity (snd_openal.c)
 [916] CL_GetCurrentCmdNumber [22] Huff_offsetTransmit   [774] S_AL_Init
 [649] CL_GetCurrentSnapshotNumber [104] Huff_putBit     [899] S_AL_MusicSourceFree (snd_openal.c)
 [894] CL_GetFreePing        [694] Huff_setBloc          [885] S_AL_MusicSourceGet (snd_openal.c)
 [1020] CL_GetGameState      [196] Huff_transmit         [548] S_AL_MusicUpdate (snd_openal.c)
 [690] CL_GetGlconfig        [940] Hunk_AllocDebug       [574] S_AL_NewLoopMaster (snd_openal.c)
 [1180] CL_GetGlconfig (cl_ui.c) [969] Hunk_AllocateTempMemory [684] S_AL_RawSamples (snd_openal.c)
 [659] CL_GetParseEntityState [599] Hunk_Clear           [154] S_AL_RegisterSound (snd_openal.c)
 [363] CL_GetPing           [1003] Hunk_ClearTempMemory  [482] S_AL_Respatialize (snd_openal.c)
 [875] CL_GetPingInfo        [970] Hunk_FreeTempMemory   [887] S_AL_SaveLoopPos (snd_openal.c)
 [1099] CL_GetPingQueueCount [1106] Hunk_MemoryRemaining [239] S_AL_ScaleGain (snd_openal.c)
 [320] CL_GetServerCommand   [939] Hunk_SwapBanks (common.c) [846] S_AL_Shutdown (snd_openal.c)
 [583] CL_GetSnapshot        [428] IN_ActivateMouse (sdl_input.c) [777] S_AL_SoundInfo (snd_openal.c)
 [392] CL_GetUserCmd         [713] IN_BackDown           [347] S_AL_SrcAlloc (snd_openal.c)
 [826] CL_GlobalServers_f    [624] IN_BackUp            [1224] S_AL_SrcGet (snd_openal.c)
 [379] CL_Init               [613] IN_Button0Down        [847] S_AL_SrcInit (snd_openal.c)
 [316] CL_InitCGame          [559] IN_Button0Up          [535] S_AL_SrcKill (snd_openal.c)
 [153] CL_InitDownloads      [865] IN_Button2Up         [1225] S_AL_SrcLock (snd_openal.c)
 [423] CL_InitInput          [554] IN_CenterView         [285] S_AL_SrcLoop (snd_openal.c)
 [831] CL_InitKeyCommands    [496] IN_DeactivateMouse (sdl_input.c) [536] S_AL_SrcSetup (snd_openal.c)
 [639] CL_InitRef            [886] IN_DownDown          [1246] S_AL_SrcShutdown (snd_openal.c)
 [1133] CL_InitServerInfo    [880] IN_DownUp             [810] S_AL_SrcShutup (snd_openal.c)
 [297] CL_InitUI             [670] IN_ForwardDown       [1226] S_AL_SrcUnlock (snd_openal.c)
 [301] CL_KeyDownEvent       [600] IN_ForwardUp          [191] S_AL_SrcUpdate (snd_openal.c)
 [284] CL_KeyEvent           [199] IN_Frame              [508] S_AL_StartBackgroundTrack (snd_openal.c)
 [218] CL_KeyMove            [476] IN_GobbleMotionEvents (sdl_input.c) [615] S_AL_StartLocalSound (snd_openal.c)
 [252] CL_KeyState           [602] IN_Init               [376] S_AL_StartSound (snd_openal.c)
 [294] CL_KeyUpEvent         [295] IN_IsConsoleKey (sdl_input.c) [513] S_AL_StopAllSounds (snd_openal.c)
 [733] CL_LoadConsoleHistory [470] IN_KeyDown           [1162] S_AL_StopBackgroundTrack (snd_openal.c)
 [458] CL_MotdPacket         [511] IN_KeyUp             [1019] S_AL_StreamDie (snd_openal.c)
 [442] CL_MouseEvent         [661] IN_MLookUp            [362] S_AL_StreamUpdate (snd_openal.c)
 [269] CL_MouseMove          [623] IN_MoveleftDown       [177] S_AL_Update (snd_openal.c)
 [287] CL_Netchan_Decode (cl_net_chan.c) [596] IN_MoveleftUp [258] S_AL_UpdateEntityPosition (snd_openal.c)
  [83] CL_Netchan_Encode (cl_net_chan.c) [622] IN_MoverightDown [387] S_AddLoopingSound
 [246] CL_Netchan_Process    [673] IN_MoverightUp        [304] S_AddRealLoopingSound
  [23] CL_Netchan_Transmit   [214] IN_ProcessEvents (sdl_input.c) [1189] S_BeginRegistration
 [329] CL_Netchan_TransmitNextFragment [709] IN_Shutdown [1110] S_ByteSwapRawSamples (snd_codec_wav.c)
 [884] CL_OldGame (cl_main.c) [872] IN_SpeedDown         [366] S_ClearLoopingSounds
  [35] CL_PacketEvent        [855] IN_SpeedUp           [1171] S_ClearSoundBuffer
 [271] CL_ParseBinding       [319] IN_TranslateSDLToQ3Key (sdl_input.c) [159] S_CodecGetSound (snd_codec.c)
 [114] CL_ParseCommandString [627] IN_UpDown            [1247] S_CodecInit
 [149] CL_ParseGamestate     [676] IN_UpUp               [163] S_CodecLoad
  [44] CL_ParsePacketEntities [662] IN_VoipRecordUp      [510] S_CodecOpenStream
 [837] CL_ParseServerInfo (cl_parse.c) [1123] Info_NextPair [1232] S_CodecRegister
  [37] CL_ParseServerMessage [1111] Info_RemoveKey      [1248] S_CodecShutdown
  [41] CL_ParseSnapshot      [745] Info_SetValueForKey   [734] S_CodecUtilOpen
 [679] CL_Ping_f             [435] Info_ValueForKey      [543] S_DisableSounds
 [445] CL_PlayCinematic_f    [560] InitOpenGL (tr_init.c) [241] S_FindRIFFChunk (snd_codec_wav.c)
 [169] CL_ReadyToSendPacket [1282] Init_AAS_Export (be_interface.c) [742] S_Init
 [989] CL_RefMalloc         [1283] Init_AI_Export (be_interface.c) [971] S_MallocDebug
 [490] CL_RefPrintf (cl_main.c) [1284] Init_EA_Export (be_interface.c) [744] S_OGG_CodecLoad
 [1269] CL_RequestMotd      [1113] InvertCtrl (tr_curve.c) [740] S_OGG_CodecOpenStream
 [869] CL_SaveConsoleHistory [1114] InvertErrorTable (tr_curve.c) [685] S_RawSamples
 [330] CL_ScaledMilliseconds [1285] IsStdinATTY          [247] S_ReadChunkInfo (snd_codec_wav.c)
  [13] CL_SendCmd            [754] Key_Bind_f            [170] S_ReadRIFFHeader (snd_codec_wav.c)
 [838] CL_SendPureChecksums  [475] Key_ClearStates       [155] S_RegisterSound
 [620] CL_ServerInfoPacket   [438] Key_GetCatcher        [462] S_Respatialize
 [828] CL_ServersResponsePacket [1097] Key_KeynumToString [848] S_Shutdown
 [156] CL_SetCGameTime      [1096] Key_SetBinding        [778] S_SoundInfo
 [434] CL_SetServerInfo (cl_main.c) [1132] Key_SetCatcher [509] S_StartBackgroundTrack
 [372] CL_SetServerInfoByAddress (cl_main.c) [763] Key_StringToKeynum [718] S_StartLocalSound
 [650] CL_SetUserCmdValue   [1222] Key_Unbindall_f       [377] S_StartSound
 [594] CL_Shutdown          [1191] Key_WriteBindings     [504] S_StopAllSounds
 [466] CL_ShutdownAll       [1122] LAN_ClearPing (cl_ui.c) [666] S_StopLoopingSound
 [544] CL_ShutdownCGame      [364] LAN_GetPing (cl_ui.c) [174] S_Update
 [1239] CL_ShutdownInput     [876] LAN_GetPingInfo (cl_ui.c) [251] S_UpdateEntityPosition
 [717] CL_ShutdownRef       [1100] LAN_GetPingQueueCount (cl_ui.c) [1249] S_ValidSoundInterface (snd_main.c)
 [738] CL_ShutdownUI         [757] LAN_GetServerAddressString (cl_ui.c) [160] S_WAV_CodecLoad
 [845] CL_Snd_Shutdown      [1044] LAN_GetServerCount (cl_ui.c) [776] S_WAV_CodecOpenStream
 [161] CL_StartHunkUsers     [934] LerpDrawVert (tr_curve.c) [189] ScanAndLoadShaderFiles (tr_shader.c)
 [481] CL_SystemInfoChanged   [32] LerpMeshVertexes (tr_surface.c) [1129] SearchAddrInfo (net_ip.c)
  [92] CL_UISystemCalls      [306] LodErrorForVolume (tr_surface.c) [289] SetPlaneSignbits
 [704] CL_UpdateGUID (cl_main.c) [590] LogLight (tr_light.c) [79] ShaderForShaderNum (tr_bsp.c)
 [491] CL_UpdateMumble (cl_main.c) [1228] MD5Final (md5.c) [1115] ShortSwap
 [692] CL_UpdateVoipIgnore (cl_main.c) [1229] MD5Init (md5.c) [67] SkipBracedSection
 [394] CL_VideoRecording    [1118] MD5Transform (md5.c) [1215] SkipPath (tr_shared.c)
  [14] CL_WritePacket       [1223] MD5Update (md5.c)    [1101] SkipRestOfLine
 [1181] CL_cURL_Cleanup      [936] MSG_BeginReadingOOB   [158] SkipWhitespace (q_shared.c)
 [1182] CL_cURL_Shutdown     [648] MSG_Bitstream         [689] SockadrToNetadr (net_ip.c)
 [512] CM_AddFacetBevels     [243] MSG_Copy              [769] SortNewShader (tr_shader.c)
 [967] CM_BoundBrush         [108] MSG_HashKey           [592] SurfIsOffscreen (tr_main.c)
 [207] CM_BoundsIntersect    [274] MSG_Init              [500] Sys_AnsiColorPrint
 [405] CM_BoundsIntersectPoint [456] MSG_InitOOB        [1293] Sys_BinaryPath
 [344] CM_BoxLeafnums_r      [432] MSG_ReadBigString     [906] Sys_ConcatXdgHomepathName (sys_unix.c)
  [56] CM_BoxTrace            [38] MSG_ReadBits         [1236] Sys_ConcatenateFileLists (files.c)
 [182] CM_CheckFacetPlane     [98] MSG_ReadByte          [270] Sys_ConsoleInput
 [1166] CM_ClearLevelPatches [417] MSG_ReadData         [1218] Sys_CountFileList (files.c)
